Data;Descrição;Cor;Quantidade;Valor;Situação;Cliente_ID;Região;Canal_Venda;Desconto;Campanha_Marketing;Categoria_Produto;Valor_Final;Ticket_Medio
2025-10-09;Lanterna;Azul;2;18.00;Não pago;1017;Norte;Online;0;Nenhuma;Eletrônico;36.00;251.90
2025-10-09;Marreta;Amarelo;9;3.00;Pago;1094;Sul;Loja Física;5;Nenhuma;Ferramenta;25.65;198.10
2025-10-09;Parafuso;Amarelo;5;18.00;Pago;1080;Centro-Oeste;Online;5;Campanha B;Material;85.50;217.39
2025-10-09;Lanterna;Azul;7;58.00;Não pago;1054;Centro-Oeste;Loja Física;0;Campanha A;Eletrônico;406.00;229.21
2025-10-09;Fita;Vermelho;9;71.00;Pago;1017;Oeste;Loja Física;15;Nenhuma;Material;543.15;251.90
2025-10-09;Marreta;Vermelho;5;92.00;Pago;1026;Centro-Oeste;Loja Física;10;Campanha A;Ferramenta;414.00;218.76
2025-10-09;Alicate;Preto;6;81.00;Não pago;1084;Leste;Online;5;Campanha A;Ferramenta;461.70;205.93
2025-10-09;Martelo;Verde;4;25.00;Não pago;1000;Oeste;Online;0;Nenhuma;Ferramenta;100.00;235.80
2025-10-09;Parafuso;Preto;8;18.00;Não pago;1095;Sul;Online;10;Campanha A;Material;129.60;237.81
2025-10-09;Fita;Azul;1;52.00;Pago;1013;Centro-Oeste;Online;5;Campanha A;Material;49.40;219.01
2025-10-09;Marreta;Azul;1;43.00;Pago;1058;Centro-Oeste;Loja Física;15;Nenhuma;Ferramenta;36.55;254.17
2025-10-09;Parafuso;Azul;5;67.00;Pago;1077;Oeste;Loja Física;10;Campanha A;Material;301.50;243.96
2025-10-09;Cola;Verde;9;89.00;Não pago;1032;Centro-Oeste;Loja Física;0;Nenhuma;Material;801.00;240.44
2025-10-09;Martelo;Amarelo;2;7.00;Pago;1035;Centro-Oeste;Loja Física;10;Campanha B;Ferramenta;12.60;232.19
2025-10-09;Marreta;Verde;3;74.00;Pago;1038;Sul;Loja Física;10;Campanha A;Ferramenta;199.80;254.10
2025-10-09;Cola;Preto;8;44.00;Pago;1075;Sul;Online;5;Nenhuma;Material;334.40;240.01
2025-10-09;Lanterna;Amarelo;5;44.00;Não pago;1044;Oeste;Loja Física;5;Campanha B;Eletrônico;209.00;218.94
2025-10-09;Alicate;Amarelo;3;51.00;Pago;1024;Centro-Oeste;Online;0;Campanha A;Ferramenta;153.00;223.20
2025-10-09;Cola;Preto;6;83.00;Não pago;1014;Norte;Online;15;Nenhuma;Material;423.30;236.87
2025-10-09;Marreta;Amarelo;6;79.00;Pago;1019;Oeste;Online;5;Campanha A;Ferramenta;450.30;224.82
2025-10-09;Marreta;Vermelho;5;85.00;Não pago;1033;Sul;Online;10;Campanha B;Ferramenta;382.50;218.25
2025-10-09;Lanterna;Preto;5;21.00;Não pago;1057;Norte;Online;10;Campanha A;Eletrônico;94.50;237.56
2025-10-09;Alicate;Preto;6;37.00;Pago;1059;Centro-Oeste;Online;0;Nenhuma;Ferramenta;222.00;217.20
2025-10-09;Cola;Vermelho;2;28.00;Pago;1077;Oeste;Loja Física;5;Campanha A;Material;53.20;243.96
2025-10-09;Cola;Verde;6;32.00;Não pago;1029;Oeste;Loja Física;15;Campanha A;Material;163.20;241.29
2025-10-10;Alicate;Verde;2;57.00;Não pago;1012;Sul;Loja Física;5;Campanha A;Ferramenta;108.30;233.55
2025-10-10;Cola;Verde;3;41.00;Pago;1077;Leste;Loja Física;0;Campanha B;Material;123.00;243.96
2025-10-10;Parafuso;Amarelo;2;54.00;Não pago;1092;Leste;Online;15;Campanha B;Material;91.80;221.13
2025-10-10;Alicate;Vermelho;1;27.00;Não pago;1089;Leste;Loja Física;5;Campanha A;Ferramenta;25.65;232.72
2025-10-10;Martelo;Preto;1;87.00;Não pago;1066;Oeste;Online;10;Campanha B;Ferramenta;78.30;237.90
2025-10-10;Marreta;Preto;9;74.00;Pago;1088;Sul;Online;0;Campanha B;Ferramenta;666.00;260.44
2025-10-10;Martelo;Preto;4;40.00;Não pago;1090;Sul;Loja Física;15;Nenhuma;Ferramenta;136.00;231.73
2025-10-10;Parafuso;Amarelo;5;41.00;Pago;1044;Leste;Online;15;Campanha B;Material;174.25;218.94
2025-10-10;Lanterna;Amarelo;7;70.00;Pago;1039;Norte;Loja Física;5;Campanha B;Eletrônico;465.50;198.61
2025-10-10;Parafuso;Verde;2;24.00;Pago;1079;Leste;Loja Física;15;Campanha B;Material;40.80;243.07
2025-10-10;Fita;Amarelo;9;18.00;Não pago;1037;Oeste;Loja Física;10;Campanha A;Material;145.80;222.72
2025-10-10;Fita;Verde;4;74.00;Não pago;1074;Norte;Loja Física;15;Campanha A;Material;251.60;216.18
2025-10-10;Fita;Verde;1;56.00;Não pago;1092;Sul;Loja Física;0;Campanha B;Material;56.00;221.13
2025-10-10;Alicate;Preto;8;15.00;Pago;1046;Centro-Oeste;Loja Física;10;Nenhuma;Ferramenta;108.00;250.01
2025-10-10;Cola;Amarelo;4;98.00;Pago;1087;Norte;Loja Física;10;Campanha B;Material;352.80;241.42
2025-10-10;Parafuso;Verde;7;50.00;Pago;1028;Sul;Loja Física;5;Nenhuma;Material;478.80;226.52
2025-10-10;Martelo;Vermelho;3;35.00;Pago;1033;Norte;Online;10;Nenhuma;Ferramenta;94.50;218.25
2025-10-10;Lanterna;Vermelho;9;27.00;Pago;1010;Leste;Loja Física;15;Campanha B;Eletrônico;206.55;218.96
2025-10-10;Martelo;Amarelo;5;89.00;Pago;1019;Norte;Online;15;Nenhuma;Ferramenta;378.25;224.82
2025-10-10;Martelo;Preto;5;3.00;Pago;1019;Norte;Online;5;Nenhuma;Ferramenta;14.25;224.82
2025-10-10;Martelo;Preto;3;21.00;Pago;1072;Norte;Loja Física;15;Nenhuma;Ferramenta;53.55;261.87
2025-10-10;Lanterna;Verde;9;39.00;Não pago;1055;Oeste;Loja Física;15;Campanha B;Eletrônico;298.35;210.24
2025-10-10;Fita;Amarelo;3;32.00;Não pago;1022;Oeste;Loja Física;10;Nenhuma;Material;86.40;234.32
2025-10-10;Martelo;Vermelho;2;50.00;Não pago;1099;Leste;Loja Física;5;Campanha B;Ferramenta;95.00;238.75
2025-10-10;Lanterna;Verde;9;85.00;Não pago;1090;Centro-Oeste;Loja Física;5;Campanha A;Eletrônico;726.75;231.73
2025-10-10;Lanterna;Verde;9;9.00;Pago;1087;Oeste;Online;15;Campanha B;Eletrônico;68.85;241.42
2025-10-10;Cola;Azul;4;50.00;Não pago;1024;Centro-Oeste;Loja Física;15;Campanha A;Material;170.00;223.20
2025-10-11;Lanterna;Amarelo;4;1.00;Pago;1088;Oeste;Loja Física;0;Campanha A;Eletrônico;4.00;260.44
2025-10-11;Fita;Verde;6;4.00;Não pago;1032;Sul;Online;5;Campanha B;Material;22.80;240.44
2025-10-11;Martelo;Vermelho;9;4.00;Pago;1030;Sul;Online;10;Campanha A;Ferramenta;32.40;209.09
2025-10-11;Lanterna;Azul;8;90.00;Não pago;1073;Norte;Online;15;Campanha B;Eletrônico;612.00;230.82
2025-10-11;Alicate;Vermelho;3;34.00;Não pago;1078;Centro-Oeste;Online;0;Campanha B;Ferramenta;102.00;242.70
2025-10-11;Lanterna;Preto;6;27.00;Não pago;1000;Norte;Online;0;Nenhuma;Eletrônico;162.00;235.80
2025-10-11;Marreta;Azul;7;15.00;Pago;1053;Norte;Loja Física;10;Campanha A;Ferramenta;94.50;202.24
2025-10-11;Marreta;Azul;6;32.00;Não pago;1015;Oeste;Loja Física;15;Campanha B;Ferramenta;163.20;275.42
2025-10-11;Marreta;Verde;3;41.00;Não pago;1084;Oeste;Online;10;Campanha B;Ferramenta;110.70;205.93
2025-10-11;Lanterna;Preto;9;71.00;Não pago;1058;Norte;Online;15;Campanha A;Eletrônico;543.15;254.17
2025-10-11;Fita;Verde;4;61.00;Não pago;1065;Oeste;Loja Física;0;Campanha A;Material;244.00;270.19
2025-10-11;Martelo;Amarelo;2;63.00;Não pago;1002;Sul;Online;15;Campanha A;Ferramenta;107.10;277.32
2025-10-11;Parafuso;Vermelho;9;61.00;Pago;1014;Sul;Online;0;Campanha A;Material;549.00;236.87
2025-10-11;Parafuso;Vermelho;3;14.00;Pago;1031;Centro-Oeste;Online;5;Campanha B;Material;39.90;210.38
2025-10-11;Parafuso;Verde;6;23.00;Não pago;1049;Sul;Online;0;Campanha A;Material;138.00;215.84
2025-10-11;Fita;Vermelho;5;65.00;Pago;1090;Norte;Loja Física;10;Campanha B;Material;292.50;231.73
2025-10-11;Cola;Vermelho;2;32.00;Não pago;1099;Leste;Online;0;Campanha A;Material;64.00;238.75
2025-10-11;Alicate;Amarelo;1;41.00;Não pago;1098;Oeste;Online;15;Nenhuma;Ferramenta;34.85;214.63
2025-10-11;Alicate;Preto;9;26.00;Não pago;1059;Norte;Online;10;Campanha A;Ferramenta;210.60;217.20
2025-10-11;Marreta;Azul;3;50.00;Não pago;1087;Oeste;Online;10;Campanha A;Ferramenta;129.60;241.42
2025-10-11;Marreta;Verde;7;73.00;Pago;1007;Centro-Oeste;Online;5;Campanha B;Ferramenta;485.45;236.13
2025-10-11;Lanterna;Verde;9;16.00;Não pago;1006;Norte;Loja Física;5;Campanha B;Eletrônico;136.80;223.34
2025-10-11;Parafuso;Amarelo;9;31.00;Não pago;1003;Norte;Loja Física;5;Nenhuma;Material;265.05;228.96
2025-10-11;Lanterna;Amarelo;6;66.00;Pago;1093;Norte;Loja Física;10;Nenhuma;Eletrônico;356.40;254.28
2025-10-11;Parafuso;Azul;8;32.00;Não pago;1009;Centro-Oeste;Loja Física;10;Campanha A;Material;230.40;246.80
2025-10-11;Marreta;Preto;9;10.00;Não pago;1059;Norte;Loja Física;15;Campanha B;Ferramenta;76.50;217.20
2025-10-11;Martelo;Verde;3;25.00;Pago;1024;Oeste;Online;10;Campanha A;Ferramenta;67.50;223.20
2025-10-11;Cola;Amarelo;6;82.00;Pago;1041;Leste;Online;5;Campanha B;Material;467.40;252.82
2025-10-12;Lanterna;Verde;5;98.00;Não pago;1046;Norte;Loja Física;0;Campanha B;Eletrônico;490.00;250.01
2025-10-12;Cola;Vermelho;7;93.00;Não pago;1095;Centro-Oeste;Loja Física;15;Campanha B;Material;553.35;237.81
2025-10-12;Cola;Verde;7;45.00;Não pago;1095;Centro-Oeste;Online;15;Campanha B;Material;267.75;237.81
2025-10-12;Cola;Preto;9;24.00;Pago;1031;Norte;Loja Física;0;Nenhuma;Material;216.00;210.38
2025-10-12;Marreta;Preto;1;3.00;Não pago;1073;Centro-Oeste;Loja Física;15;Campanha B;Ferramenta;2.55;230.82
2025-10-12;Alicate;Verde;6;62.00;Não pago;1072;Sul;Loja Física;5;Nenhuma;Ferramenta;353.40;261.87
2025-10-12;Marreta;Vermelho;5;79.00;Não pago;1024;Centro-Oeste;Loja Física;5;Nenhuma;Ferramenta;375.25;223.20
2025-10-12;Cola;Preto;4;67.00;Não pago;1088;Leste;Online;15;Campanha A;Material;227.80;260.44
2025-10-12;Marreta;Amarelo;1;55.00;Pago;1015;Sul;Loja Física;15;Campanha A;Ferramenta;46.75;275.42
2025-10-12;Cola;Verde;4;95.00;Pago;1048;Oeste;Loja Física;15;Nenhuma;Material;323.00;241.48
2025-10-12;Fita;Vermelho;7;10.00;Não pago;1015;Sul;Loja Física;10;Nenhuma;Material;63.00;275.42
2025-10-12;Parafuso;Amarelo;4;55.00;Pago;1093;Leste;Loja Física;10;Nenhuma;Material;198.00;254.28
2025-10-12;Alicate;Verde;1;22.00;Não pago;1037;Sul;Online;10;Campanha B;Ferramenta;19.80;222.72
2025-10-12;Fita;Vermelho;1;14.00;Pago;1004;Norte;Online;0;Campanha B;Material;14.00;242.55
2025-10-12;Martelo;Amarelo;1;73.00;Pago;1006;Centro-Oeste;Online;0;Nenhuma;Ferramenta;73.00;223.34
2025-10-12;Marreta;Preto;5;82.00;Pago;1076;Norte;Online;5;Nenhuma;Ferramenta;389.50;207.96
2025-10-12;Martelo;Verde;7;8.00;Não pago;1007;Norte;Loja Física;15;Nenhuma;Ferramenta;47.60;236.13
2025-10-12;Lanterna;Verde;9;15.00;Não pago;1032;Norte;Online;15;Campanha A;Eletrônico;114.75;240.44
2025-10-12;Marreta;Preto;8;15.00;Pago;1061;Sul;Loja Física;15;Campanha A;Ferramenta;102.00;226.50
2025-10-12;Parafuso;Azul;2;52.00;Não pago;1073;Oeste;Online;5;Campanha B;Material;98.80;230.82
2025-10-12;Fita;Amarelo;9;70.00;Pago;1083;Centro-Oeste;Online;10;Campanha B;Material;567.00;248.57
2025-10-12;Parafuso;Preto;4;54.00;Não pago;1031;Sul;Loja Física;0;Campanha A;Material;216.00;210.38
2025-10-12;Lanterna;Verde;5;76.00;Pago;1092;Norte;Loja Física;0;Campanha B;Eletrônico;380.00;221.13
2025-10-12;Cola;Amarelo;5;42.00;Pago;1000;Leste;Online;5;Campanha B;Material;199.50;235.80
2025-10-12;Parafuso;Amarelo;4;19.00;Não pago;1090;Leste;Online;15;Nenhuma;Material;64.60;231.73
2025-10-12;Parafuso;Azul;6;40.00;Não pago;1019;Norte;Loja Física;15;Nenhuma;Material;204.00;224.82
2025-10-12;Cola;Verde;1;69.00;Pago;1054;Oeste;Loja Física;0;Campanha A;Material;69.00;229.21
2025-10-13;Marreta;Vermelho;2;27.00;Não pago;1062;Centro-Oeste;Loja Física;10;Nenhuma;Ferramenta;48.60;254.36
2025-10-13;Cola;Azul;4;74.00;Pago;1077;Sul;Loja Física;0;Campanha B;Material;296.00;243.96
2025-10-13;Fita;Azul;4;43.00;Pago;1078;Oeste;Loja Física;10;Nenhuma;Material;154.80;242.70
2025-10-13;Parafuso;Vermelho;8;52.00;Não pago;1005;Leste;Loja Física;10;Campanha B;Material;374.40;223.89
2025-10-13;Cola;Vermelho;9;46.00;Não pago;1051;Norte;Loja Física;10;Campanha A;Material;372.60;213.57
2025-10-13;Lanterna;Azul;4;14.00;Não pago;1001;Sul;Loja Física;10;Nenhuma;Eletrônico;50.40;230.52
2025-10-13;Lanterna;Amarelo;6;64.00;Não pago;1092;Oeste;Online;15;Campanha A;Eletrônico;326.40;221.13
2025-10-13;Parafuso;Preto;4;61.00;Pago;1038;Oeste;Loja Física;0;Nenhuma;Material;244.00;254.10
2025-10-13;Fita;Preto;4;98.00;Pago;1031;Oeste;Loja Física;0;Nenhuma;Material;392.00;210.38
2025-10-13;Martelo;Azul;9;58.00;Pago;1050;Sul;Online;10;Nenhuma;Ferramenta;469.80;233.85
2025-10-13;Fita;Amarelo;4;49.00;Não pago;1068;Centro-Oeste;Loja Física;5;Campanha A;Material;186.20;231.92
2025-10-13;Alicate;Vermelho;6;79.00;Não pago;1085;Sul;Loja Física;15;Nenhuma;Ferramenta;402.90;235.54
2025-10-13;Alicate;Azul;9;29.00;Pago;1091;Norte;Loja Física;5;Campanha B;Ferramenta;247.95;207.33
2025-10-13;Alicate;Verde;3;26.00;Não pago;1031;Sul;Online;10;Nenhuma;Ferramenta;70.20;210.38
2025-10-13;Parafuso;Amarelo;7;27.00;Não pago;1092;Oeste;Loja Física;10;Nenhuma;Material;170.10;221.13
2025-10-13;Lanterna;Verde;7;67.00;Não pago;1002;Centro-Oeste;Online;5;Campanha B;Eletrônico;445.55;277.32
2025-10-13;Marreta;Verde;1;67.00;Pago;1061;Centro-Oeste;Loja Física;0;Campanha A;Ferramenta;67.00;226.50
2025-10-13;Lanterna;Azul;2;35.00;Pago;1094;Norte;Online;0;Campanha A;Eletrônico;70.00;198.10
2025-10-13;Marreta;Amarelo;5;60.00;Não pago;1012;Norte;Online;5;Campanha B;Ferramenta;285.00;233.55
2025-10-13;Marreta;Verde;8;61.00;Pago;1069;Leste;Loja Física;10;Nenhuma;Ferramenta;439.20;201.87
2025-10-13;Lanterna;Amarelo;6;99.00;Pago;1020;Leste;Online;15;Campanha B;Eletrônico;504.90;229.44
2025-10-13;Parafuso;Preto;7;70.00;Pago;1060;Leste;Online;10;Campanha B;Material;441.00;230.64
2025-10-13;Fita;Verde;3;78.00;Pago;1013;Sul;Online;0;Nenhuma;Material;234.00;219.01
2025-10-13;Marreta;Verde;6;90.00;Pago;1088;Centro-Oeste;Online;0;Campanha B;Ferramenta;540.00;260.44
2025-10-13;Martelo;Amarelo;9;3.00;Não pago;1070;Norte;Online;10;Campanha A;Ferramenta;24.30;231.15
2025-10-13;Lanterna;Preto;3;33.00;Pago;1021;Leste;Loja Física;0;Campanha A;Eletrônico;99.00;226.62
2025-10-13;Lanterna;Verde;6;42.00;Não pago;1031;Norte;Loja Física;5;Campanha A;Eletrônico;239.40;210.38
2025-10-13;Alicate;Azul;7;13.00;Não pago;1040;Leste;Loja Física;5;Campanha B;Ferramenta;86.45;223.79
2025-10-14;Fita;Amarelo;5;29.00;Pago;1031;Sul;Online;0;Nenhuma;Material;145.00;210.38
2025-10-14;Alicate;Amarelo;8;9.00;Pago;1041;Sul;Loja Física;10;Campanha A;Ferramenta;64.80;252.82
2025-10-14;Lanterna;Verde;8;32.00;Pago;1051;Oeste;Online;5;Nenhuma;Eletrônico;243.20;213.57
2025-10-14;Lanterna;Preto;6;22.00;Pago;1093;Norte;Online;0;Nenhuma;Eletrônico;132.00;254.28
2025-10-14;Marreta;Verde;7;86.00;Não pago;1080;Oeste;Online;0;Campanha A;Ferramenta;602.00;217.39
2025-10-14;Fita;Vermelho;3;58.00;Não pago;1053;Sul;Online;15;Campanha B;Material;147.90;202.24
2025-10-14;Cola;Verde;7;57.00;Não pago;1061;Sul;Online;10;Campanha A;Material;359.10;226.50
2025-10-14;Martelo;Vermelho;7;98.00;Pago;1084;Norte;Online;0;Campanha B;Ferramenta;686.00;205.93
2025-10-14;Marreta;Azul;4;10.00;Não pago;1089;Oeste;Loja Física;5;Nenhuma;Ferramenta;38.00;232.72
2025-10-14;Lanterna;Amarelo;4;25.00;Não pago;1042;Oeste;Online;0;Campanha A;Eletrônico;100.00;211.40
2025-10-14;Marreta;Amarelo;3;62.00;Pago;1002;Oeste;Loja Física;10;Campanha A;Ferramenta;167.40;277.32
2025-10-14;Martelo;Preto;7;63.00;Pago;1037;Norte;Loja Física;0;Campanha B;Ferramenta;441.00;222.72
2025-10-14;Lanterna;Verde;5;76.00;Pago;1080;Norte;Online;5;Campanha B;Eletrônico;361.00;217.39
2025-10-14;Martelo;Azul;3;3.00;Não pago;1038;Norte;Online;5;Nenhuma;Ferramenta;8.55;254.10
2025-10-14;Cola;Vermelho;6;83.00;Pago;1069;Centro-Oeste;Online;0;Campanha A;Material;498.00;201.87
2025-10-14;Marreta;Preto;6;97.00;Não pago;1084;Sul;Loja Física;15;Campanha A;Ferramenta;494.70;205.93
2025-10-14;Parafuso;Azul;6;47.00;Pago;1044;Centro-Oeste;Online;10;Campanha A;Material;253.80;218.94
2025-10-14;Marreta;Azul;2;55.00;Não pago;1045;Centro-Oeste;Online;5;Campanha B;Ferramenta;104.50;230.76
2025-10-14;Alicate;Vermelho;7;26.00;Não pago;1012;Sul;Loja Física;10;Campanha B;Ferramenta;163.80;233.55
2025-10-14;Fita;Vermelho;7;13.00;Pago;1051;Leste;Loja Física;10;Campanha A;Material;81.90;213.57
2025-10-14;Fita;Amarelo;4;7.00;Não pago;1008;Leste;Online;5;Campanha B;Material;26.60;243.07
2025-10-14;Alicate;Verde;6;34.00;Pago;1056;Leste;Online;0;Nenhuma;Ferramenta;204.00;203.09
2025-10-14;Lanterna;Preto;4;22.00;Pago;1068;Norte;Loja Física;10;Campanha A;Eletrônico;79.20;231.92
2025-10-14;Fita;Verde;4;84.00;Pago;1042;Norte;Online;0;Campanha A;Material;336.00;211.40
2025-10-14;Martelo;Preto;6;23.00;Não pago;1006;Oeste;Loja Física;15;Nenhuma;Ferramenta;117.30;223.34
2025-10-14;Fita;Azul;9;48.00;Não pago;1043;Oeste;Online;15;Campanha A;Material;367.20;244.02
2025-10-14;Fita;Vermelho;7;14.00;Não pago;1043;Centro-Oeste;Loja Física;10;Campanha A;Material;88.20;244.02
2025-10-15;Alicate;Vermelho;2;94.00;Pago;1094;Oeste;Online;5;Campanha A;Ferramenta;178.60;198.10
2025-10-15;Lanterna;Azul;6;87.00;Não pago;1067;Norte;Loja Física;10;Campanha A;Eletrônico;469.80;238.80
2025-10-15;Cola;Azul;5;52.00;Não pago;1076;Centro-Oeste;Online;0;Campanha B;Material;260.00;207.96
2025-10-15;Fita;Preto;6;83.00;Pago;1043;Oeste;Loja Física;0;Nenhuma;Material;498.00;244.02
2025-10-15;Parafuso;Azul;8;39.00;Pago;1078;Oeste;Loja Física;10;Campanha A;Material;280.80;242.70
2025-10-15;Fita;Preto;8;41.00;Pago;1039;Indefinida;Online;10;Campanha B;Material;295.20;198.61
2025-10-15;Cola;Verde;3;36.00;Pago;1076;Norte;Loja Física;10;Campanha A;Material;97.20;207.96
2025-10-15;Alicate;Vermelho;9;6.00;Pago;1042;Centro-Oeste;Online;15;Campanha B;Ferramenta;45.90;211.40
2025-10-15;Cola;Vermelho;6;23.00;Pago;1061;Sul;Loja Física;5;Campanha B;Material;131.10;226.50
2025-10-15;Alicate;Vermelho;7;10.00;Pago;1042;Oeste;Loja Física;0;Nenhuma;Ferramenta;70.00;211.40
2025-10-15;Martelo;Verde;9;99.00;Não pago;1089;Norte;Online;15;Campanha B;Ferramenta;757.35;232.72
2025-10-15;Alicate;Verde;7;85.00;Pago;1018;Centro-Oeste;Loja Física;15;Campanha A;Ferramenta;505.75;244.38
2025-10-15;Martelo;Amarelo;9;96.00;Pago;1048;Norte;Online;10;Nenhuma;Ferramenta;777.60;241.48
2025-10-15;Martelo;Preto;1;60.00;Pago;1064;Norte;Online;0;Nenhuma;Ferramenta;60.00;247.13
2025-10-15;Alicate;Preto;1;30.00;Pago;1076;Centro-Oeste;Online;0;Campanha A;Ferramenta;30.00;207.96
2025-10-15;Parafuso;Amarelo;3;97.00;Pago;1024;Leste;Online;0;Campanha A;Material;291.00;223.20
2025-10-15;Marreta;Vermelho;9;70.00;Não pago;1083;Leste;Loja Física;0;Nenhuma;Ferramenta;630.00;248.57
2025-10-15;Alicate;Preto;1;5.00;Pago;1040;Oeste;Online;10;Campanha B;Ferramenta;4.50;223.79
2025-10-15;Fita;Preto;1;79.00;Não pago;1022;Leste;Loja Física;15;Nenhuma;Material;67.15;234.32
2025-10-15;Parafuso;Vermelho;5;57.00;Não pago;1057;Oeste;Loja Física;15;Nenhuma;Material;242.25;237.56
2025-10-15;Parafuso;Azul;8;43.00;Pago;1087;Oeste;Loja Física;15;Campanha A;Material;292.40;241.42
2025-10-15;Fita;Azul;2;52.00;Pago;1042;Centro-Oeste;Loja Física;15;Campanha A;Material;88.40;211.40
2025-10-15;Marreta;Amarelo;4;89.00;Pago;1039;Norte;Online;0;Campanha A;Ferramenta;356.00;198.61
2025-10-15;Parafuso;Verde;6;77.00;Não pago;1029;Sul;Online;0;Nenhuma;Material;462.00;241.29
2025-10-15;Martelo;Preto;1;6.00;Pago;1033;Sul;Online;5;Nenhuma;Ferramenta;5.70;218.25
2025-10-15;Marreta;Preto;4;2.00;Não pago;1009;Leste;Online;10;Campanha A;Ferramenta;7.20;246.80
2025-10-15;Lanterna;Amarelo;4;17.00;Não pago;1059;Centro-Oeste;Loja Física;0;Nenhuma;Eletrônico;68.00;217.20
2025-10-15;Fita;Amarelo;9;88.00;Pago;1000;Sul;Loja Física;0;Campanha A;Material;792.00;235.80
2025-10-16;Marreta;Preto;9;12.00;Pago;1011;Norte;Online;10;Nenhuma;Ferramenta;97.20;227.44
2025-10-16;Alicate;Vermelho;6;44.00;Não pago;1045;Oeste;Loja Física;10;Campanha B;Ferramenta;237.60;230.76
2025-10-16;Marreta;Vermelho;8;54.00;Não pago;1092;Oeste;Online;0;Campanha A;Ferramenta;432.00;221.13
2025-10-16;Martelo;Verde;4;78.00;Pago;1074;Centro-Oeste;Loja Física;15;Campanha B;Ferramenta;265.20;216.18
2025-10-16;Alicate;Preto;8;7.00;Pago;1016;Leste;Online;5;Campanha A;Ferramenta;53.20;244.52
2025-10-16;Cola;Preto;3;90.00;Não pago;1083;Norte;Loja Física;5;Campanha A;Material;256.50;248.57
2025-10-16;Fita;Preto;2;32.00;Não pago;1057;Leste;Online;10;Nenhuma;Material;57.60;237.56
2025-10-16;Fita;Preto;6;29.00;Pago;1037;Leste;Online;15;Campanha A;Material;147.90;222.72
2025-10-16;Marreta;Amarelo;5;46.00;Não pago;1005;Centro-Oeste;Loja Física;10;Campanha B;Ferramenta;207.00;223.89
2025-10-16;Parafuso;Azul;8;73.00;Pago;1061;Oeste;Loja Física;5;Campanha B;Material;554.80;226.50
2025-10-16;Alicate;Preto;1;78.00;Pago;1083;Leste;Loja Física;5;Nenhuma;Ferramenta;74.10;248.57
2025-10-16;Cola;Azul;3;53.00;Pago;1073;Leste;Loja Física;15;Campanha A;Material;135.15;230.82
2025-10-16;Alicate;Vermelho;7;81.00;Não pago;1009;Norte;Loja Física;5;Campanha A;Ferramenta;538.65;246.80
2025-10-16;Fita;Verde;4;25.00;Não pago;1094;Oeste;Online;5;Nenhuma;Material;95.00;198.10
2025-10-16;Alicate;Vermelho;5;53.00;Não pago;1025;Leste;Loja Física;15;Campanha A;Ferramenta;225.25;231.28
2025-10-16;Cola;Preto;8;94.00;Pago;1057;Sul;Online;5;Campanha A;Material;714.40;237.56
2025-10-16;Parafuso;Vermelho;1;29.00;Pago;1016;Sul;Loja Física;10;Campanha B;Material;26.10;244.52
2025-10-16;Marreta;Amarelo;1;93.00;Pago;1052;Oeste;Online;10;Campanha B;Ferramenta;83.70;248.45
2025-10-16;Martelo;Azul;7;82.00;Não pago;1077;Oeste;Loja Física;10;Campanha B;Ferramenta;516.60;243.96
2025-10-16;Alicate;Preto;9;95.00;Pago;1004;Centro-Oeste;Loja Física;10;Campanha B;Ferramenta;769.50;242.55
2025-10-16;Martelo;Amarelo;4;83.00;Pago;1066;Leste;Online;0;Campanha A;Ferramenta;332.00;237.90
2025-10-16;Fita;Azul;8;81.00;Pago;1019;Sul;Loja Física;5;Campanha A;Material;615.60;224.82
2025-10-16;Marreta;Amarelo;7;6.00;Não pago;1050;Sul;Loja Física;5;Campanha B;Ferramenta;39.90;233.85
2025-10-16;Lanterna;Vermelho;2;76.00;Não pago;1045;Oeste;Online;10;Campanha A;Eletrônico;136.80;230.76
2025-10-16;Marreta;Preto;5;38.00;Não pago;1078;Oeste;Online;5;Nenhuma;Ferramenta;180.50;242.70
2025-10-16;Alicate;Vermelho;9;3.00;Não pago;1066;Norte;Online;0;Nenhuma;Ferramenta;27.00;237.90
2025-10-16;Parafuso;Verde;9;35.00;Não pago;1002;Norte;Online;0;Campanha A;Material;315.00;277.32
2025-10-17;Marreta;Preto;3;55.00;Não pago;1022;Oeste;Online;0;Campanha A;Ferramenta;165.00;234.32
2025-10-17;Alicate;Vermelho;3;47.00;Não pago;1008;Norte;Online;15;Campanha B;Ferramenta;119.85;243.07
2025-10-17;Alicate;Preto;2;33.00;Pago;1010;Oeste;Online;10;Campanha B;Ferramenta;59.40;218.96
2025-10-17;Martelo;Azul;7;93.00;Pago;1046;Oeste;Online;5;Nenhuma;Ferramenta;618.45;250.01
2025-10-17;Marreta;Preto;6;3.00;Pago;1048;Centro-Oeste;Loja Física;0;Campanha A;Ferramenta;18.00;241.48
2025-10-17;Alicate;Preto;5;69.00;Pago;1043;Norte;Online;0;Campanha A;Ferramenta;345.00;244.02
2025-10-17;Martelo;Azul;7;59.00;Não pago;1012;Leste;Loja Física;5;Campanha B;Ferramenta;392.35;233.55
2025-10-17;Cola;Vermelho;4;78.00;Não pago;1007;Leste;Loja Física;5;Campanha A;Material;296.40;236.13
